date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:09	4066/4066	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:50%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/index.html	(from )
12:54:09	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Dec%202009%2005:53:51%20GMT	http://www.emu8086.com/robots.txt		(from )
12:54:09	250/250	---M--	200	added ('OK')	text/css	etag:%2216a86b9-fa-4155fba637800%22	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/style1.css	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/style1.css	(from )
12:54:10	2068/2068	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:52%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/z_top_menu.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/z_top_menu.html	(from )
12:54:11	3197/3197	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:52%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/start.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/start.html	(from )
12:54:11	2378/2378	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:53%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/tutorials.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/tutorials.html	(from )
12:54:12	12315/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:53%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/numbering_systems_tutorial.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/numbering_systems_tutorial.html	(from )
12:54:13	6750/6750	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:54%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_01.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_01.html	(from )
12:54:14	9151/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:55%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_02.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_02.html	(from )
12:54:14	13147/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:55%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_03.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_03.html	(from )
