date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:09	40448/40448	---M--	200	added ('OK')	application/msword	etag:%2272405c-9e00-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2009.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2009.doc	(from )
12:33:10	30208/30208	---M--	200	added ('OK')	application/msword	etag:%22724051-7600-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2010.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2010.doc	(from )
12:33:14	43008/43008	---M--	200	added ('OK')	application/msword	etag:%2272405d-a800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2010.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2010.doc	(from )
12:33:14	30720/30720	---M--	200	added ('OK')	application/msword	etag:%22724052-7800-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2011.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2011.doc	(from )
12:33:16	37376/37376	---M--	200	added ('OK')	application/msword	etag:%2272405e-9200-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2011.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2011.doc	(from )
12:33:19	33792/33792	---M--	200	added ('OK')	application/msword	etag:%22724053-8400-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/quiz%2012.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/quiz%2012.doc	(from )
12:33:19	411/411	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:33:20%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20%20Aj%20Santhiti%20and%20Aj%20Jittat.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20%20Aj%20Santhiti%20and%20Aj%20Jittat.26.delayed	(from )
12:33:23	54784/54784	---M--	200	added ('OK')	application/msword	etag:%2272405f-d600-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Quiz/Solution%20-%20quiz%2012.doc	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Quiz/Solution%20-%20quiz%2012.doc	(from )
12:33:24	396/396	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:33:24%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20%20Aj%20Surasak.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20%20Aj%20Surasak.28.delayed	(from )
12:33:36	104900/104900	---M--	200	added ('OK')	application/zip	etag:%22724013-199c4-44ba8eecf6200%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20%20Aj%20Surasak.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20%20Aj%20Surasak.zip	(from )
