date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:53	2012/2012	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:33%20GMT	http://dit.dru.ac.th/task/assembly/Rosebul.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Rosebul.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:53	13377/13377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:41%20GMT	http://dit.dru.ac.th/task/assembly/Welcome.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Welcome.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:53	1986/1986	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:38%20GMT	http://dit.dru.ac.th/task/assembly/bgstou.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bgstou.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:53	6446/6446	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:23%20GMT	http://dit.dru.ac.th/task/assembly/bookworm.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bookworm.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:53	4958/4958	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:33%20GMT	http://dit.dru.ac.th/task/assembly/running.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/running.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:53	5993/5993	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:28%20GMT	http://dit.dru.ac.th/task/assembly/home2.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/home2.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:54	3514/3514	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:21%20GMT	http://dit.dru.ac.th/task/assembly/bg0004.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bg0004.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:54	10508/10508	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:30%20GMT	http://dit.dru.ac.th/task/assembly/line2.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/line2.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:55	12500/12500	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:20%20GMT	http://dit.dru.ac.th/task/assembly/all1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/all1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:55	8057/8057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:38%20GMT	http://dit.dru.ac.th/task/assembly/bullets.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bullets.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:55	4256/4256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:40%20GMT	http://dit.dru.ac.th/task/assembly/sabuyline.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/sabuyline.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:55	8736/8736	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:26%20GMT	http://dit.dru.ac.th/task/assembly/flower.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/flower.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:56	4175/4175	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:21%20GMT	http://dit.dru.ac.th/task/assembly/bg1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bg1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:56	6256/6256	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:35%20GMT	http://dit.dru.ac.th/task/assembly/thailand.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/thailand.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:56	400/400	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:59:52%20GMT	http://dit.dru.ac.th/task/Picture/fpic5.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/Picture/fpic5.2c.delayed	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:56	4578/4578	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:20%20GMT	http://dit.dru.ac.th/task/assembly/anbird1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/anbird1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:56	6910/6910	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:32%20GMT	http://dit.dru.ac.th/task/assembly/post.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/post.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:57	3550/3550	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:21%20GMT	http://dit.dru.ac.th/task/assembly/bg0008.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bg0008.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:57	12783/12783	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:32%20GMT	http://dit.dru.ac.th/task/assembly/pic_ani.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/pic_ani.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:57	3576/3576	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:34%20GMT	http://dit.dru.ac.th/task/assembly/summer1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/summer1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:57	2526/2526	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:31%20GMT	http://dit.dru.ac.th/task/assembly/nc.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/nc.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:58	528/528	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:22%20GMT	http://dit.dru.ac.th/task/assembly/bk1.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bk1.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:58	879/879	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:32%20GMT	http://dit.dru.ac.th/task/assembly/r19.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/r19.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
12:59:58	1570/1570	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:22%20GMT	http://dit.dru.ac.th/task/assembly/Bk.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Bk.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:00	7640/7640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:40%20GMT	http://dit.dru.ac.th/task/assembly/p_guest.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/p_guest.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:00	6721/6721	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:21%20GMT	http://dit.dru.ac.th/task/assembly/bg.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bg.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:04	20914/20914	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:34%20GMT	http://dit.dru.ac.th/task/assembly/summer2.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/summer2.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:04	36479/36479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:37%20GMT	http://dit.dru.ac.th/task/assembly/And.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/And.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:05	32747/32747	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:22%20GMT	http://dit.dru.ac.th/task/assembly/bluebg.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bluebg.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:05	2014/2014	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:21%20GMT	http://dit.dru.ac.th/task/assembly/back45.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/back45.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:06	16577/16577	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:30%20GMT	http://dit.dru.ac.th/task/assembly/magiccp.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/magiccp.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:07	13490/13490	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:32%20GMT	http://dit.dru.ac.th/task/assembly/putertop.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/putertop.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:07	16973/16973	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:36%20GMT	http://dit.dru.ac.th/task/assembly/up2.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/up2.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:08	100610/100610	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:24%20GMT	http://dit.dru.ac.th/task/assembly/Cotton.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Cotton.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:09	6757/6757	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20May%202007%2003:41:32%20GMT	http://dit.dru.ac.th/task/assembly/pop.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/pop.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:10	23014/23014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:38%20GMT	http://dit.dru.ac.th/task/assembly/Chiph1.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/Chiph1.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:10	3327/3327	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:41%20GMT	http://dit.dru.ac.th/task/assembly/stu43.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/stu43.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:10	2939/2939	URF---	200	added ('OK%20(cached)')	image/gif		http://dit.dru.ac.th/task/assembly/eemail.gif	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/eemail.gif	(from http://dit.dru.ac.th/task/assembly/Menu.html)
13:00:11	12541/12541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202007%2003:41:38%20GMT	http://dit.dru.ac.th/task/assembly/bg70.jpg	C:/My%20Web%20Sites/Assembly證社戙號種譏/dit.dru.ac.th/task/assembly/bg70.jpg	(from http://dit.dru.ac.th/task/assembly/Menu.html)
