date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:55	502/502	---M--	200	added ('OK')	text/html	etag:%226a28d1-1f6-4574a66d6fe68%22	http://www.thaiall.com/assembly/index.html	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/index.html	(from )
12:36:56	593/593	---M--	404	error ('Not%20Found')	text/html	etag:%22169bb0d-251-42355c0638c27%22	http://www.thaiall.com/robots.txt		(from )
12:36:56	8411/8411	---M--	200	added ('OK')	text/html	etag:%226a28d4-20db-454b5d9707615%22	http://www.thaiall.com/assembly/indexl.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/indexl.htm	(from )
12:36:56	13576/13576	---M--	200	added ('OK')	text/html	etag:%2211a21cf-3508-474dbdf2174fb%22	http://www.thaiall.com/assembly/indexr.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/indexr.htm	(from )
12:36:57	855/855	---M--	200	added ('OK')	image/gif	etag:%22880ac8-357-40244429167f4%22	http://www.thaiall.com/assembly/l.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/l.gif	(from http://www.thaiall.com/assembly/index.html)
12:36:58	11307/11307	---M--	200	added ('OK')	text/html	etag:%226a28d3-2c2b-4547909ec8a54%22	http://www.thaiall.com/assembly/sylcs213.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/sylcs213.htm	(from http://www.thaiall.com/assembly/index.html)
12:36:59	4216/4216	---M--	200	added ('OK')	text/html	etag:%221fd417c-1078-454790e1117fc%22	http://www.thaiall.com/assembly/homework1.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/homework1.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:00	3606/3606	---M--	200	added ('OK')	text/html	etag:%225019ed0-e16-454790b125047%22	http://www.thaiall.com/assembly/ocomputer.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/ocomputer.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:01	19136/19136	---M--	200	added ('OK')	text/html	etag:%22569b099-4ac0-454790f60c965%22	http://www.thaiall.com/assembly/computer.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/computer.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:12	79281/79281	---M--	200	added ('OK')	image/gif	etag:%226a28d2-135b1-4087fd06c7d01%22	http://www.thaiall.com/assembly/motherboard2.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/motherboard2.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:12	104122/104122	---M--	200	added ('OK')	image/gif	etag:%2220c862f-196ba-4087fd0c61d0f%22	http://www.thaiall.com/assembly/motherboard1.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/motherboard1.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:13	67852/67852	---M--	200	added ('OK')	image/gif	etag:%22267eabc-1090c-4262cb1c91226%22	http://www.thaiall.com/assembly/mainboard.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/mainboard.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:13	3468/3468	---M--	200	added ('OK')	image/gif	etag:%2220c8630-d8c-4087fd0fb788b%22	http://www.thaiall.com/assembly/computerstructure.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/computerstructure.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:13	908/908	---M--	200	added ('OK')	image/gif	etag:%22880aca-38c-402444c4d4e50%22	http://www.thaiall.com/assembly/d.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/d.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:14	7719/7719	---M--	200	added ('OK')	text/html	etag:%22880ad3-1e27-454790adce292%22	http://www.thaiall.com/assembly/processor.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/processor.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:14	8883/8883	---M--	200	added ('OK')	text/html	etag:%22880ad6-22b3-454790c78eed1%22	http://www.thaiall.com/assembly/internalcmd.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/internalcmd.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:15	15238/15238	---M--	200	added ('OK')	text/html	etag:%22880ad4-3b86-47204d7101d16%22	http://www.thaiall.com/assembly/batch.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/batch.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:15	5854/5854	---M--	200	added ('OK')	text/html	etag:%222108293-16de-454790dbd25c8%22	http://www.thaiall.com/assembly/winhex.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/winhex.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:16	9898/9898	---M--	200	added ('OK')	text/html	etag:%22880ac7-26aa-454790aaf278c%22	http://www.thaiall.com/assembly/register.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/register.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:18	71286/71286	---M--	200	added ('OK')	text/html	etag:%226a28de-11676-45479168533d2%22	http://www.thaiall.com/assembly/interrupt.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/interrupt.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:18	11968/11968	---M--	200	added ('OK')	text/html	etag:%226a28d6-2ec0-455e2fc91b317%22	http://www.thaiall.com/assembly/debugcmd.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/debugcmd.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:19	23186/23186	---M--	200	added ('OK')	text/html	etag:%22983f2e-5a92-45479176cc450%22	http://www.thaiall.com/assembly/andorrolror.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/andorrolror.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:20	4882/4882	---M--	200	added ('OK')	text/html	etag:%2228d7aec-1312-454790e875674%22	http://www.thaiall.com/assembly/gate.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/gate.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:20	4962/4962	---M--	200	added ('OK')	text/html	etag:%226a28db-1362-45479172fd2c0%22	http://www.thaiall.com/assembly/asmcommand.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/asmcommand.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:21	5658/5658	---M--	200	added ('OK')	text/html	etag:%226a28d8-161a-454790ca6b978%22	http://www.thaiall.com/assembly/inkey.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/inkey.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:21	4077/4077	---M--	200	added ('OK')	text/html	etag:%226a28d7-fed-45479163b8f96%22	http://www.thaiall.com/assembly/mpause.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/mpause.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:22	6827/6827	---M--	200	added ('OK')	text/html	etag:%226a28d5-1aab-455d1e629e32e%22	http://www.thaiall.com/assembly/multicopy.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/multicopy.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:22	7879/7879	---M--	200	added ('OK')	text/html	etag:%22880acb-1ec7-454790a75ee22%22	http://www.thaiall.com/assembly/segment.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/segment.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:23	5845/5845	---M--	200	added ('OK')	text/html	etag:%226a28dd-16d5-455e2e7093e26%22	http://www.thaiall.com/assembly/seqbasic.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/seqbasic.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:23	39816/39816	---M--	200	added ('OK')	image/jpeg	etag:%228fc91-9b88-4330fdeae4185%22	http://www.thaiall.com/assembly/ram7.jpg	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/ram7.jpg	(from http://www.thaiall.com/assembly/index.html)
12:37:23	2804/2804	---M--	200	added ('OK')	text/html	etag:%2248fb755-af4-454790de368a6%22	http://www.thaiall.com/assembly/ifbasic.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/ifbasic.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:24	23674/23674	---M--	200	added ('OK')	text/html	etag:%226a28da-5c7a-454790bebceeb%22	http://www.thaiall.com/assembly/loopbasic.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/loopbasic.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:24	7026/7026	---M--	200	added ('OK')	text/html	etag:%226a28d9-1b72-454790ec08fe4%22	http://www.thaiall.com/assembly/dotexe.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/dotexe.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:25	14063/14063	---M--	200	added ('OK')	text/html	etag:%226a28dc-36ef-45625fb149822%22	http://www.thaiall.com/assembly/macrobasic.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/macrobasic.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:26	16441/16441	---M--	200	added ('OK')	text/html	etag:%22354bdda-4039-454790f2b731c%22	http://www.thaiall.com/assembly/computersim.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/computersim.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:27	5148/5148	---M--	200	added ('OK')	text/html	etag:%22e1cd9e-141c-454790a1a5cc3%22	http://www.thaiall.com/assembly/sourcer.htm	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/sourcer.htm	(from http://www.thaiall.com/assembly/index.html)
12:37:29	149373/149373	---M--	200	added ('OK')	image/gif	etag:%2220c8631-2477d-4087fed042f6d%22	http://www.thaiall.com/assembly/motherboard3.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/motherboard3.gif	(from http://www.thaiall.com/assembly/index.html)
12:37:35	60904/60904	---M--	200	added ('OK')	application/zip	etag:%22488c928-ede8-42bc4de6ae9fd%22	http://www.thaiall.com/assembly/computer1_en50.zip	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/computer1_en50.zip	(from http://www.thaiall.com/assembly/index.html)
12:37:37	57856/57856	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2246fdfb8-e200-4346af6b22248%22	http://www.thaiall.com/assembly/cpsc213_intro.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_intro.ppt	(from http://www.thaiall.com/assembly/index.html)
12:37:42	40960/40960	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22912744-a000-4346af66f2442%22	http://www.thaiall.com/assembly/cpsc213_os.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_os.ppt	(from http://www.thaiall.com/assembly/index.html)
12:37:44	45056/45056	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22912743-b000-4346af6e3675f%22	http://www.thaiall.com/assembly/cpsc213_command.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_command.ppt	(from http://www.thaiall.com/assembly/index.html)
12:37:51	38912/38912	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22912742-9800-4346af5df7168%22	http://www.thaiall.com/assembly/cpsc213_batch1.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_batch1.ppt	(from http://www.thaiall.com/assembly/index.html)
12:37:54	71168/71168	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%225fb093e-11600-4348f6aff8021%22	http://www.thaiall.com/assembly/cpsc213_number.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_number.ppt	(from http://www.thaiall.com/assembly/index.html)
12:37:55	182980/182980	---M--	200	added ('OK')	application/zip	etag:%22143ebff-2cac4-4226d929b4cbc%22	http://www.thaiall.com/assembly/computer80286.zip	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/computer80286.zip	(from http://www.thaiall.com/assembly/index.html)
12:37:57	36352/36352	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22912745-8e00-4346af4b1a68e%22	http://www.thaiall.com/assembly/cpsc213_batch2.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_batch2.ppt	(from http://www.thaiall.com/assembly/index.html)
12:38:05	43520/43520	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2219cec6c-aa00-434e47c7b03be%22	http://www.thaiall.com/assembly/cpsc213_interrupt.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_interrupt.ppt	(from http://www.thaiall.com/assembly/index.html)
12:38:12	37888/37888	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2230d9bf0-9400-4346af642a6b0%22	http://www.thaiall.com/assembly/cpsc213_inkey.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_inkey.ppt	(from http://www.thaiall.com/assembly/index.html)
12:38:16	136704/136704	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%223ca96b0-21600-4346af5990789%22	http://www.thaiall.com/assembly/cpsc213_debug1.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_debug1.ppt	(from http://www.thaiall.com/assembly/index.html)
12:38:20	51200/51200	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%223038b2f-c800-4346af516eafc%22	http://www.thaiall.com/assembly/cpsc213_gate.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_gate.ppt	(from http://www.thaiall.com/assembly/index.html)
12:38:25	47616/47616	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2248fb754-ba00-43946e68b925b%22	http://www.thaiall.com/assembly/cpsc213_segment.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_segment.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:02	228864/228864	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2272402f-37e00-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-02-Architecture.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-02-Architecture.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:02	416256/416256	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%225314a35-65a00-434e14d4226cf%22	http://www.thaiall.com/assembly/cpsc213_debug2.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_debug2.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:13	329216/329216	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%2272402e-50600-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-01-Intro.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-01-Intro.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:23	128000/128000	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724031-1f400-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-03-Move.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-03-Move.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:29	163840/163840	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724032-28000-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-04-Flag.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-04-Flag.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:32	115200/115200	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724033-1c200-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-05-Jump.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-05-Jump.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:38	97280/97280	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724034-17c00-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-06-Program%20I.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-06-Program%20I.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:51	892928/892928	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%228fc92-da000-4346af472d6cb%22	http://www.thaiall.com/assembly/cpsc213_components.ppt	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/cpsc213_components.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:52	144384/144384	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724035-23400-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-07-Program%20II.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-07-Program%20II.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:56	108032/108032	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724037-1a600-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-09-Procedure.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-09-Procedure.ppt	(from http://www.thaiall.com/assembly/index.html)
12:39:56	152576/152576	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724036-25400-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-08-Decision%20Flow.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-08-Decision%20Flow.ppt	(from http://www.thaiall.com/assembly/index.html)
12:40:07	95744/95744	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724039-17600-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-11-Input%20Output.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-11-Input%20Output.ppt	(from http://www.thaiall.com/assembly/index.html)
12:40:08	1867/1867	---M--	200	added ('OK')	image/gif	etag:%22880acd-74b-41fc3a6636808%22	http://www.thaiall.com/assembly/ta1.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/ta1.gif	(from http://www.thaiall.com/assembly/index.html)
12:40:08	1394/1394	---M--	200	added ('OK')	image/gif	etag:%22880ace-572-41fc3a68b0bf4%22	http://www.thaiall.com/assembly/ta2.gif	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/ta2.gif	(from http://www.thaiall.com/assembly/index.html)
12:40:09	115712/115712	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22724038-1c400-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/PPT/221-10-Addressing.ppt	C:/My%20Web%20Sites/Assembly2/www.cpe.ku.ac.th/_fengtwr/472-204221/PPT/221-10-Addressing.ppt	(from http://www.thaiall.com/assembly/index.html)
12:40:10	4741/4741	---M--	200	added ('OK')	image/jpeg	etag:%22267eaba-1285-4262ce91867d6%22	http://www.thaiall.com/assembly/processormodelt.jpg	C:/My%20Web%20Sites/Assembly2/www.thaiall.com/assembly/processormodelt.jpg	(from http://www.thaiall.com/assembly/index.html)
